'file_name', 'runtime_error', 'parse_error', 'recompute_duration', 'layers_qty', 'new_time_total', 'base_time_total', 'raw_time_total', 'new_base_total'
'977372.recompute_res', False, False, 9.5, 19, 14228, 25534, 26998, 13345
'977430.recompute_res', False, False, 4.25, 302, 99231, 132930, 137810, 94046
'977457.recompute_res', True, False
'977458.recompute_res', False, False, 96.453, 14, 56050, 107757, 111549, 53891
'977459.recompute_res', False, False, 33.531, 79, 47564, 72695, 77455, 43253
'97762.recompute_res', False, False, 0.328, 58, 7860, 14210, 14914, 7413
'977685.recompute_res', False, False, 0.359, 444, 16291, 18129, 21763, 13845
'977713.recompute_res', False, False, 140.359, 37, 109374, 212690, 217620, 106611
'977723.recompute_res', False, False, 0.109, 260, 62884, 61206, 63698, 61159
'977744.recompute_res', False, False, 59.438, 822, 328638, 559749, 579555, 308714
'977760.recompute_res', False, False, 0.078, 99, 31078, 29982, 31376, 29960
'977921.recompute_res', False, False, 8.141, 24, 22887, 34562, 35781, 21698
'977928.recompute_res', False, False, 8.094, 244, 44219, 76037, 78784, 42044
'977929.recompute_res', False, False, 83.141, 99, 106467, 199864, 209060, 100134
'977967.recompute_res', False, False, 26.062, 19, 25754, 48970, 50948, 24541
'977977.recompute_res', False, False, 0.062, 24, 10809, 10356, 10985, 10251
'978001.recompute_res', False, False, 2.219, 34, 8353, 12429, 13347, 7570
'978131.recompute_res', False, False, 0.047, 253, 6583, 5501, 7097, 5439
'978153.recompute_res', False, False, 0.234, 20, 9588, 10365, 10857, 9152
'978247.recompute_res', False, False, 5.641, 20, 16737, 29759, 30638, 15918
'978302.recompute_res', False, False, 0.125, 104, 5104, 5384, 5959, 4684
'978312.recompute_res', False, False, 32.094, 319, 84225, 134803, 138127, 81607
'978319.recompute_res', False, False, 193.469, 54, 106237, 198687, 211128, 99439
'978365.recompute_res', False, False, 2.797, 31, 15186, 19175, 20284, 14121
'978484.recompute_res', False, False, 2.078, 159, 31229, 45102, 47292, 29199
'978556.recompute_res', False, False, 37.203, 24, 25930, 48852, 51549, 24451
'978704.recompute_res', False, False, 36.594, 34, 38933, 74114, 77152, 37166
'978705.recompute_res', False, False, 0.031, 49, 9205, 8555, 9351, 8555
'97871.recompute_res', False, False, 0.031, 34, 10868, 10656, 11068, 10556
'97874.recompute_res', False, False, 0.031, 99, 6518, 5615, 6830, 5609
'978751.recompute_res', False, False, 0.938, 73, 4993, 8637, 9375, 4574
'978810.recompute_res', False, False, 0.0, 2, 78, 78, 79, 78
'97889.recompute_res', False, False, 45.219, 31, 22734, 39067, 45540, 19914
'978984.recompute_res', False, False, 11.344, 499, 202433, 236976, 241708, 199646
'979060.recompute_res', False, False, 66.656, 318, 330863, 386925, 391619, 328064
'979200.recompute_res', False, False, 5.828, 174, 21017, 35387, 40044, 17953
'979215.recompute_res', False, False, 0.281, 17, 4641, 7105, 7329, 4450
'979245.recompute_res', False, False, 0.328, 86, 12634, 19552, 20402, 11916
'979283.recompute_res', False, False, 8.969, 20, 16018, 29674, 30889, 15042
'979313.recompute_res', False, True, '', '', '', '', '', ''
'979378.recompute_res', False, False, 0.016, 44, 4794, 4632, 4928, 4632
'979443.recompute_res', False, False, 18.828, 134, 59719, 97539, 102729, 55218
'979457.recompute_res', False, False, 3.469, 99, 59335, 72469, 75173, 56736
'97956.recompute_res', False, False, 0.203, 52, 5539, 9848, 10491, 5157
'979572.recompute_res', False, False, 29.984, 49, 30197, 54481, 59270, 27438
'979766.recompute_res', False, False, 0.172, 599, 43953, 40957, 45150, 40957
'979786.recompute_res', False, False, 0.438, 199, 5871, 6529, 8568, 4914
'979798.recompute_res', False, False, 4.344, 134, 29017, 54327, 56779, 27678
'979810.recompute_res', False, False, 8.156, 722, 331722, 396344, 407217, 322597
'979921.recompute_res', False, False, 0.109, 72, 11993, 11691, 12324, 11529
'980053.recompute_res', False, True, '', '', '', '', '', ''
'980089.recompute_res', False, False, 58.031, 29, 41947, 80196, 83192, 40139
'980096.recompute_res', False, False, 0.578, 176, 24137, 26334, 28353, 22319
'980233.recompute_res', True, False
'980306.recompute_res', False, False, 0.031, 50, 3421, 3266, 3607, 3117
'980383.recompute_res', False, False, 0.172, 34, 9985, 12155, 12633, 9494
'980422.recompute_res', False, False, 0.109, 2, 344, 538, 635, 293
'980430.recompute_res', False, False, 0.312, 422, 67226, 66861, 69745, 65358
'980522.recompute_res', False, False, 2.547, 9, 5767, 7943, 8521, 5289
'980531.recompute_res', False, False, 0.109, 64, 16689, 17215, 18067, 16050
'980545.recompute_res', False, False, 0.297, 64, 21886, 23637, 24669, 21055
'980597.recompute_res', False, False, 4.0, 599, 241388, 262936, 271666, 233943
'980598.recompute_res', False, False, 0.016, 48, 1589, 1344, 1780, 1344
'980604.recompute_res', False, False, 0.031, 26, 1145, 1562, 1662, 1082
'980632.recompute_res', False, False, 53.422, 649, 508994, 754276, 768136, 494260
'98067.recompute_res', False, False, 0.094, 49, 7300, 7858, 8462, 6709
'980750.recompute_res', True, False
'980802.recompute_res', False, False, 0.672, 49, 13649, 16358, 17768, 12530
'980813.recompute_res', False, False, 0.0, 14, 149, 130, 173, 130
'980824.recompute_res', False, False, 22.266, 114, 33400, 52201, 59117, 27863
'980830.recompute_res', True, False
'980852.recompute_res', False, False, 14.078, 622, 155900, 289804, 300577, 148179
'980884.recompute_res', False, False, 1.031, 249, 21472, 25671, 28410, 19151
'980917.recompute_res', False, False, 268.516, 155, 173084, 316152, 333067, 163185
'981034.recompute_res', False, False, 10.406, 56, 14253, 23966, 26305, 12688
'981071.recompute_res', False, False, 42.609, 64, 43261, 80112, 83693, 40491
'981123.recompute_res', False, False, 105.938, 126, 73110, 122066, 131794, 67508
'981127.recompute_res', False, False, 1.438, 107, 22417, 35391, 37819, 20485
'981210.recompute_res', False, False, 366.375, 545, 342421, 533491, 571248, 320072
'981224.recompute_res', False, False, 0.031, 77, 33175, 33474, 33922, 32921
'981226.recompute_res', False, False, 25.281, 572, 127773, 218871, 228234, 119663
'981274.recompute_res', False, False, 13.641, 74, 37680, 67885, 71095, 34939
'981324.recompute_res', True, False
'981331.recompute_res', False, False, 50.797, 500, 91613, 148405, 164230, 82231
'981339.recompute_res', False, False, 1.219, 44, 7081, 12740, 13268, 6758
'981458.recompute_res', False, False, 15.016, 49, 58564, 86408, 88973, 55986
'981497.recompute_res', False, False, 0.891, 154, 49734, 48440, 51770, 46712
'981507.recompute_res', False, False, 1.375, 9, 3412, 5807, 6063, 3218
'981670.recompute_res', False, False, 0.016, 74, 4790, 4329, 4999, 4329
'981697.recompute_res', False, False, 4.344, 57, 23705, 30542, 33423, 21615
'981730.recompute_res', False, False, 60.141, 39, 63134, 119963, 125161, 60177
'98175.recompute_res', False, False, 3.234, 129, 22857, 29797, 33812, 19479
'981913.recompute_res', False, False, 681.328, 29, 450756, 882959, 894335, 441493
'981998.recompute_res', False, False, 12.359, 80, 36237, 67652, 70876, 34151
'982032.recompute_res', False, False, 0.0, 2, 58, 58, 59, 58
'98214.recompute_res', False, False, 0.0, 7, 140, 118, 164, 118
'982194.recompute_res', False, False, 0.031, 9, 2835, 2648, 2968, 2591
'982277.recompute_res', False, False, 0.016, 34, 7000, 6824, 7135, 6824
'982651.recompute_res', False, False, 12.359, 299, 126817, 228062, 234614, 119614
'98269.recompute_res', False, False, 26.266, 312, 41625, 70354, 80007, 36293
'982754.recompute_res', False, False, 0.234, 534, 105670, 102990, 106737, 102990
'982807.recompute_res', False, True, '', '', '', '', '', ''
'983.recompute_res', False, False, 3.984, 149, 44697, 64277, 67385, 41441
'98301.recompute_res', False, False, 32.375, 279, 80848, 146114, 155786, 74048
'983039.recompute_res', False, False, 160.891, 37, 113135, 219817, 225579, 110001
'98315.recompute_res', False, False, 20.484, 13, 22311, 42630, 44324, 21340
'983153.recompute_res', False, False, 2.922, 50, 10048, 15929, 17521, 8693
'983163.recompute_res', False, False, 0.75, 24, 6515, 8182, 8889, 5975
'983242.recompute_res', False, False, 0.062, 24, 5515, 6099, 6480, 5178
'983273.recompute_res', False, False, 1.594, 249, 76124, 67579, 78444, 67506
'983288.recompute_res', False, False, 0.562, 99, 75587, 75377, 77577, 73592
'983324.recompute_res', False, False, 235.25, 512, 247710, 455972, 483303, 230084
'983367.recompute_res', False, False, 3.641, 9, 5814, 8964, 9612, 5292
'983505.recompute_res', False, False, 0.0, 8, 279, 268, 294, 268
'983625.recompute_res', False, False, 2.797, 31, 13663, 18723, 19852, 12685
'983670.recompute_res', False, False, 0.125, 107, 2856, 2782, 3319, 2485
'983703.recompute_res', False, False, 16.984, 49, 23857, 42928, 46476, 21594
'983765.recompute_res', False, False, 1.656, 119, 18725, 28132, 31084, 16390
'983851.recompute_res', False, True, '', '', '', '', '', ''
'983917.recompute_res', False, False, 0.984, 20, 9560, 11624, 12245, 9010
'983995.recompute_res', False, False, 9.516, 119, 14199, 24660, 26761, 12744
'98419.recompute_res', False, False, 8.047, 46, 7562, 12949, 14647, 6874
'984190.recompute_res', False, False, 4.141, 624, 400912, 426958, 435650, 393076
'984194.recompute_res', False, False, 46.031, 549, 132557, 189644, 216584, 121369
'984205.recompute_res', False, False, 24.859, 359, 63497, 105686, 115183, 57085
'984218.recompute_res', False, False, 5.953, 649, 504514, 531478, 542594, 493850
'98422.recompute_res', False, False, 0.094, 99, 27365, 26278, 27620, 26254
'984410.recompute_res', False, False, 0.406, 311, 140999, 137334, 141745, 137326
'984424.recompute_res', False, False, 0.016, 93, 4137, 3768, 4390, 3768
'984447.recompute_res', False, False, 8.469, 649, 514999, 570658, 580819, 504970
'98448.recompute_res', False, False, 8.938, 14, 11374, 19787, 20732, 10625
'984493.recompute_res', False, False, 16.359, 649, 436600, 518251, 530982, 424746
'984508.recompute_res', False, False, 0.156, 149, 54088, 52179, 54533, 52179
'984543.recompute_res', False, False, 0.0, 2, 59, 59, 60, 59
'984561.recompute_res', False, False, 0.016, 99, 18593, 18296, 18889, 18296
'984600.recompute_res', False, False, 0.656, 57, 21203, 20474, 22466, 19680
'984675.recompute_res', False, False, 0.984, 7, 4912, 9272, 9419, 4765
'984679.recompute_res', False, False, 188.25, 49, 117049, 226379, 231752, 113260
'984680.recompute_res', False, False, 0.25, 29, 8951, 9516, 10024, 8494
'984682.recompute_res', False, False, 0.172, 29, 6512, 6744, 7161, 6112
'9848.recompute_res', False, False, 5.328, 112, 19454, 27817, 30363, 17511
'984811.recompute_res', False, False, 0.0, 74, 10280, 9999, 10444, 9999
'984942.recompute_res', False, False, 0.094, 99, 58593, 57283, 58936, 57240
'984967.recompute_res', False, False, 0.0, 2, 69, 69, 70, 69
'984978.recompute_res', False, False, 8.203, 46, 7471, 12767, 14516, 6781
'985035.recompute_res', False, False, 0.141, 24, 5492, 5827, 6339, 5079
'985124.recompute_res', False, False, 19.516, 49, 16406, 28913, 31496, 14611
'985276.recompute_res', False, False, 3.188, 98, 30185, 52049, 54163, 28083
'985347.recompute_res', False, False, 0.078, 24, 5948, 5925, 6369, 5581
'985392.recompute_res', False, False, 0.688, 12, 3126, 4256, 4643, 2758
'985546.recompute_res', False, False, 0.031, 29, 10775, 10521, 10986, 10395
'985567.recompute_res', False, False, 0.016, 49, 6274, 5803, 6431, 5793
'985640.recompute_res', False, False, 0.547, 20, 12938, 14163, 14799, 12352
'985688.recompute_res', False, False, 0.266, 299, 20042, 34714, 36507, 17954
'985775.recompute_res', False, True, '', '', '', '', '', ''
'98584.recompute_res', False, False, 2.578, 57, 9390, 16408, 18011, 8416
'985973.recompute_res', False, False, 2.203, 21, 12873, 16307, 16975, 12187
'985976.recompute_res', False, False, 2.391, 129, 18170, 22339, 25420, 14763
'986004.recompute_res', False, False, 225.594, 163, 145708, 268336, 285877, 134584
'986117.recompute_res', False, False, 3.5, 29, 9426, 14307, 15494, 8222
'986162.recompute_res', False, False, 0.359, 55, 28411, 28651, 30098, 27283
'986164.recompute_res', False, False, 1.859, 44, 6478, 12021, 12622, 6060
'986225.recompute_res', False, False, 0.0, 39, 5234, 4991, 5317, 4983
'98627.recompute_res', False, False, 5.031, 52, 9495, 17235, 18272, 8810
'986328.recompute_res', False, False, 70.422, 17, 52123, 97759, 104136, 49039
'986332.recompute_res', False, False, 1.172, 22, 5729, 8501, 9240, 5125
'986401.recompute_res', False, False, 3.578, 31, 16780, 21640, 22871, 15715
'986448.recompute_res', True, False
'986468.recompute_res', False, False, 23.531, 988, 101118, 139140, 163179, 83316
'986564.recompute_res', False, False, 172.328, 445, 252664, 454329, 475354, 234916
'986670.recompute_res', False, False, 37.859, 9, 21163, 38153, 41654, 19197
'986813.recompute_res', False, False, 200.656, 645, 242798, 408410, 460349, 220025
'986824.recompute_res', False, False, 5.672, 99, 11042, 16289, 17953, 9622
'986828.recompute_res', False, True, '', '', '', '', '', ''
'986884.recompute_res', False, False, 0.031, 90, 13995, 13341, 14191, 13311
'987187.recompute_res', False, False, 272.562, 174, 190530, 359036, 374342, 179863
'987243.recompute_res', False, False, 0.734, 9, 3809, 4386, 4684, 3563
'987356.recompute_res', False, False, 0.547, 57, 20569, 19771, 21734, 19112
'987359.recompute_res', False, False, 0.062, 140, 28509, 27349, 28825, 27349
'98736.recompute_res', False, False, 10.984, 24, 9726, 16686, 18436, 8442
'987420.recompute_res', False, False, 0.016, 74, 4951, 6482, 6704, 4672
'987452.recompute_res', False, False, 16.219, 99, 28478, 52436, 55469, 26498
'987568.recompute_res', False, False, 0.016, 104, 2041, 1875, 2673, 1606
'987657.recompute_res', False, False, 5.0, 49, 28320, 44740, 46372, 26626
'987666.recompute_res', False, False, 0.031, 24, 8008, 7605, 8153, 7587
'987719.recompute_res', False, False, 17.828, 79, 63344, 101920, 105470, 59891
'987738.recompute_res', False, False, 0.234, 74, 4671, 7840, 9024, 4131
'987752.recompute_res', False, False, 0.391, 74, 8471, 9891, 11038, 7768
'98790.recompute_res', False, False, 0.391, 472, 148374, 145875, 150389, 145769
'987914.recompute_res', False, False, 6.484, 124, 12488, 19588, 22760, 10561
'988005.recompute_res', False, False, 0.0, 5, 125, 120, 132, 120
'988006.recompute_res', False, False, 43.734, 531, 188191, 295811, 310818, 174539
'988052.recompute_res', False, False, 0.594, 71, 10618, 11197, 12187, 9696
'98815.recompute_res', False, False, 0.0, 3, 79, 77, 81, 77
'988208.recompute_res', False, False, 14.688, 49, 18105, 29850, 33185, 15571
'988230.recompute_res', False, False, 37.875, 37, 50077, 95347, 98155, 47985
'98825.recompute_res', False, False, 159.406, 349, 251304, 462699, 484132, 233722
'988288.recompute_res', False, False, 0.25, 193, 103830, 101882, 104304, 101782
'988468.recompute_res', False, False, 0.562, 57, 20840, 20092, 22077, 19371
'988533.recompute_res', False, False, 2.328, 20, 17066, 23120, 23864, 16285
'988563.recompute_res', False, False, 0.125, 96, 5380, 5388, 6705, 4474
'988713.recompute_res', False, False, 0.0, 54, 2546, 2383, 2653, 2383
'988756.recompute_res', False, False, 0.062, 169, 14998, 13633, 15833, 13633
'9888.recompute_res', False, False, 6.891, 62, 25166, 41246, 43377, 23004
'988815.recompute_res', False, False, 9.953, 39, 9460, 15234, 17842, 7811
'988844.recompute_res', False, False, 7.25, 133, 11553, 19591, 21102, 10730
'988908.recompute_res', False, False, 0.062, 64, 13943, 13778, 14543, 13361
'988910.recompute_res', False, False, 0.031, 29, 9914, 9677, 10125, 9551
'98892.recompute_res', True, False
'989101.recompute_res', False, False, 34.719, 24, 22859, 42443, 44966, 21253
'989120.recompute_res', False, False, 4.875, 74, 31707, 55786, 58079, 30279
'989215.recompute_res', True, False
'989250.recompute_res', False, False, 0.0, 4, 49, 45, 52, 45
'989318.recompute_res', False, False, 47.375, 59, 66075, 122910, 127999, 62482
'989336.recompute_res', False, False, 0.016, 29, 9401, 9227, 9612, 9101
'989340.recompute_res', True, False
'989420.recompute_res', False, False, 1.234, 152, 11935, 20674, 22956, 10655
'989456.recompute_res', False, False, 0.109, 112, 4118, 4934, 6406, 3524
'989560.recompute_res', False, False, 0.156, 52, 6985, 9718, 10481, 6422
'98964.recompute_res', False, False, 2.953, 369, 95110, 154612, 159588, 92199
'989750.recompute_res', False, False, 1.031, 24, 7142, 8052, 8794, 6514
'989753.recompute_res', False, False, 0.266, 474, 79547, 75914, 80495, 75914
'989780.recompute_res', False, False, 7.281, 54, 34648, 47715, 49698, 32797
'989896.recompute_res', False, False, 2.875, 29, 21240, 21195, 22549, 20030
'989903.recompute_res', False, False, 0.156, 116, 28274, 26743, 28583, 26718
'989908.recompute_res', False, False, 28.016, 499, 247456, 421903, 434845, 235709
'989967.recompute_res', False, False, 14.344, 74, 28352, 47796, 50533, 25718
'990012.recompute_res', False, False, 0.141, 104, 24472, 22984, 25581, 22984
'990139.recompute_res', False, False, 31.172, 29, 24087, 45007, 47336, 22686
'990216.recompute_res', False, False, 6.391, 524, 89237, 121519, 128602, 82904
'990270.recompute_res', False, False, 10.438, 499, 135628, 173391, 183311, 126988
